count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
951726,N,2019,5/21/2019,17,6,London,134,Croydon,U,Minor,,,534445,167242,51.388303,-0.06919137,,,7,3,59,0,4,0,0,0,0,0,0,0,66
6429,E,2019,7/4/2019,15,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,6,53,3444,36,655,170,8,46,8,13,51,296,4484
6429,W,2019,7/4/2019,8,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,2,45,3051,35,555,154,20,53,3,10,74,314,4000
6429,E,2019,7/4/2019,13,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,0,59,2426,21,604,176,29,75,8,12,63,363,3473
6429,W,2019,7/4/2019,18,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,0,152,4166,28,503,83,3,7,4,11,39,147,4996
6429,E,2019,7/4/2019,18,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,3,72,3748,25,396,85,4,9,2,6,33,139,4380
6429,E,2019,7/4/2019,12,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,2,35,2620,32,652,162,28,76,9,12,79,366,3705
6429,E,2019,7/4/2019,9,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,4,69,2681,27,737,184,20,62,3,9,81,359,3873
6429,W,2019,7/4/2019,7,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,2,61,3306,23,671,163,9,50,6,8,37,273,4334
6429,E,2019,7/4/2019,16,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,5,75,3687,29,583,134,8,18,10,12,37,219,4593
6429,E,2019,7/4/2019,7,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,8,176,2558,22,912,156,34,56,2,8,68,324,3992
6429,E,2019,7/4/2019,8,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,9,127,2871,19,805,181,23,67,7,12,61,351,4173
6429,W,2019,7/4/2019,12,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,0,32,2784,15,810,242,32,74,6,22,85,461,4102
6429,W,2019,7/4/2019,14,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,0,72,3219,35,855,220,32,82,10,16,60,420,4601
6429,W,2019,7/4/2019,16,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,1,127,3780,17,900,145,12,44,9,14,51,275,5099
6429,E,2019,7/4/2019,14,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,0,49,2943,28,641,173,32,80,2,9,69,365,4026
6429,W,2019,7/4/2019,9,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,3,43,2434,47,574,207,16,71,1,9,69,373,3471
6429,E,2019,7/4/2019,11,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,0,41,2827,26,710,220,22,58,9,6,78,393,3997
6429,W,2019,7/4/2019,15,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,1,75,3605,15,946,196,21,70,9,21,45,362,5003
6429,E,2019,7/4/2019,10,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,1,46,2793,37,766,191,34,82,6,8,79,400,4042
6429,W,2019,7/4/2019,17,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,0,142,4063,23,702,94,11,9,8,15,41,178,5108
6429,E,2019,7/4/2019,17,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,6,99,3972,28,486,105,9,8,8,7,27,164,4749
6429,W,2019,7/4/2019,11,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,2,41,2506,23,701,229,34,76,4,7,88,438,3709
6429,W,2019,7/4/2019,13,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,0,44,2773,20,867,227,32,78,12,18,75,442,4146
6429,W,2019,7/4/2019,10,6,London,147,Ealing,A40,Major,A312,A4127,514000,183445,51.538404,-0.3576594,2.3,1.43,3,44,2406,21,648,231,25,87,4,4,69,420,3539
7611,S,2019,4/30/2019,16,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,21,30,419,11,72,1,1,0,0,0,3,5,537
7611,N,2019,4/30/2019,18,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,20,27,330,13,41,2,5,1,1,1,0,10,421
7611,S,2019,4/30/2019,12,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,3,11,279,15,101,4,1,0,0,0,0,5,411
7611,N,2019,4/30/2019,17,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,34,24,323,12,45,3,1,0,0,0,4,8,412
7611,S,2019,4/30/2019,15,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,7,20,325,23,77,2,0,2,0,0,0,4,449
7611,N,2019,4/30/2019,9,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,15,18,319,12,97,12,0,0,1,0,1,14,460
7611,S,2019,4/30/2019,17,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,38,37,357,12,56,2,3,0,0,0,1,6,468
7611,N,2019,4/30/2019,11,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,4,14,265,15,91,6,0,1,0,1,1,9,394
7611,N,2019,4/30/2019,15,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,10,17,280,16,84,7,0,2,0,1,0,10,407
7611,S,2019,4/30/2019,8,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,27,11,244,15,80,7,5,0,0,0,2,14,364
7611,S,2019,4/30/2019,7,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,25,24,303,16,115,14,6,1,1,0,4,26,484
7611,N,2019,4/30/2019,8,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,16,17,343,17,82,16,3,2,0,1,0,22,481
7611,S,2019,4/30/2019,14,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,7,23,338,13,81,9,1,5,0,0,2,17,472
7611,S,2019,4/30/2019,18,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,28,27,365,16,64,11,3,1,2,2,2,21,493
7611,N,2019,4/30/2019,12,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,5,17,299,12,106,13,1,2,0,1,2,19,453
7611,S,2019,4/30/2019,13,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,11,19,292,15,96,14,5,2,0,1,1,23,445
7611,N,2019,4/30/2019,14,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,7,26,305,15,100,2,1,1,1,1,5,11,457
7611,S,2019,4/30/2019,11,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,2,10,262,12,74,8,5,3,0,1,2,19,377
7611,N,2019,4/30/2019,7,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,23,17,402,16,114,11,4,1,0,1,2,19,568
7611,S,2019,4/30/2019,9,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,11,15,324,15,100,13,1,1,0,4,0,19,473
7611,N,2019,4/30/2019,13,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,4,17,289,18,96,11,3,1,0,1,5,21,441
7611,N,2019,4/30/2019,16,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,12,18,308,13,54,4,0,2,0,0,2,8,401
7611,S,2019,4/30/2019,10,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,5,13,292,14,87,10,4,0,1,0,2,17,423
7611,N,2019,4/30/2019,10,6,London,147,Ealing,A4000,Major,A406,High St,519600,180000,51.506285,-0.27812111,1.1,0.68,7,10,286,15,101,12,5,0,0,1,1,19,431
26434,E,2019,3/26/2019,17,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,87,3476,24,515,100,3,6,0,8,35,152,4254
26434,E,2019,3/26/2019,15,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,34,2738,25,590,141,23,45,6,9,49,273,3660
26434,W,2019,3/26/2019,14,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,70,3043,20,965,246,20,81,2,9,55,413,4511
26434,W,2019,3/26/2019,15,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,94,3157,24,1009,229,15,68,3,8,64,387,4671
26434,E,2019,3/26/2019,16,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,63,3209,22,609,101,7,24,2,4,36,174,4077
26434,E,2019,3/26/2019,11,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,58,2600,23,772,208,26,61,4,15,66,380,3833
26434,E,2019,3/26/2019,14,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,59,2209,21,522,180,20,55,8,4,40,307,3118
26434,E,2019,3/26/2019,10,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,46,2799,29,844,196,30,77,3,21,59,386,4104
26434,E,2019,3/26/2019,12,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,67,2559,22,690,193,25,77,5,6,59,365,3703
26434,W,2019,3/26/2019,7,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,58,2953,24,635,146,23,47,6,14,39,275,3945
26434,E,2019,3/26/2019,8,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,159,2873,20,746,185,19,58,8,11,29,310,4108
26434,W,2019,3/26/2019,11,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,30,2212,21,752,277,26,69,5,24,57,458,3473
26434,E,2019,3/26/2019,9,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,92,3261,29,824,237,31,72,8,19,68,435,4641
26434,W,2019,3/26/2019,9,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,30,2149,28,588,197,28,80,7,14,31,357,3152
26434,W,2019,3/26/2019,10,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,32,2073,31,698,223,47,87,10,38,44,449,3283
26434,W,2019,3/26/2019,12,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,36,2453,20,847,281,30,71,5,16,54,457,3813
26434,E,2019,3/26/2019,7,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,182,2664,24,1050,186,24,46,9,7,34,306,4226
26434,W,2019,3/26/2019,13,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,44,2770,21,898,228,37,79,3,17,60,424,4157
26434,E,2019,3/26/2019,18,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,67,3615,28,438,95,5,2,7,8,20,137,4285
26434,W,2019,3/26/2019,18,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,2,164,3927,30,586,85,10,12,6,7,33,153,4860
26434,W,2019,3/26/2019,16,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,126,3704,26,1025,192,16,35,12,14,31,300,5181
26434,W,2019,3/26/2019,8,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,40,2783,22,564,143,22,57,7,10,32,271,3680
26434,E,2019,3/26/2019,13,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,0,58,2455,22,604,176,29,84,10,12,63,374,3513
26434,W,2019,3/26/2019,17,6,London,147,Ealing,A40,Major,A4127,A406(T),515384,183039,51.534474,-0.3378458,3.9,2.42,1,165,3667,22,793,111,8,10,10,7,37,183,4830
36438,E,2019,7/2/2019,7,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,14,120,2329,12,794,127,15,51,2,20,52,267,3522
36438,W,2019,7/2/2019,14,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,34,2332,14,786,171,25,66,11,19,61,353,3519
36438,W,2019,7/2/2019,11,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,32,1769,13,542,152,22,71,3,14,69,331,2687
36438,W,2019,7/2/2019,17,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,115,3564,10,650,83,6,10,5,11,44,159,4498
36438,E,2019,7/2/2019,16,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,7,58,2928,24,608,91,14,35,4,8,43,195,3813
36438,E,2019,7/2/2019,17,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,5,66,3092,17,529,79,12,13,3,9,26,142,3846
36438,E,2019,7/2/2019,10,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,4,34,2451,22,646,180,23,61,9,15,68,356,3509
36438,W,2019,7/2/2019,7,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,51,3067,8,586,144,1,38,2,11,36,232,3944
36438,E,2019,7/2/2019,15,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,6,40,2305,22,471,121,16,61,3,6,44,251,3089
36438,E,2019,7/2/2019,18,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,11,37,3397,23,458,59,8,3,2,2,29,103,4018
36438,W,2019,7/2/2019,15,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,67,2675,10,947,163,21,55,12,15,50,316,4015
36438,W,2019,7/2/2019,10,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,33,1542,19,438,161,13,51,3,13,50,291,2323
36438,E,2019,7/2/2019,8,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,11,90,2456,8,548,138,17,55,10,16,37,273,3375
36438,W,2019,7/2/2019,16,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,76,3207,17,837,112,14,29,7,9,51,222,4359
36438,W,2019,7/2/2019,8,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,29,2924,15,491,140,4,66,6,10,55,281,3740
36438,E,2019,7/2/2019,14,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,1,18,1948,13,530,149,23,51,8,14,49,294,2803
36438,W,2019,7/2/2019,18,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,101,3595,15,487,61,4,7,3,10,39,124,4322
36438,W,2019,7/2/2019,12,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,23,1936,14,629,191,18,50,7,19,79,364,2966
36438,E,2019,7/2/2019,12,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,5,27,1903,14,526,141,15,64,6,13,59,298,2768
36438,E,2019,7/2/2019,9,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,3,51,2646,13,617,172,21,87,10,12,56,358,3685
36438,E,2019,7/2/2019,13,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,3,24,1862,11,531,135,21,74,11,11,60,312,2740
36438,W,2019,7/2/2019,9,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,15,1961,25,461,134,11,65,10,18,52,290,2752
36438,E,2019,7/2/2019,11,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,31,2179,12,606,176,16,51,7,22,73,345,3173
36438,W,2019,7/2/2019,13,6,London,147,Ealing,A40,Major,LA Boundary,A312 Church Rd,512100,184173,51.545328,-0.38481153,1.3,0.81,0,29,2062,9,673,178,23,57,5,17,77,357,3130
38366,N,2019,11/4/2019,14,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,1,20,448,16,225,45,6,10,0,8,5,74,783
38366,S,2019,11/4/2019,9,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,6,15,753,19,225,48,6,10,2,5,8,79,1091
38366,N,2019,11/4/2019,18,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,16,38,734,12,115,10,1,1,0,4,1,17,916
38366,N,2019,11/4/2019,13,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,1,13,693,13,252,48,11,13,1,8,8,89,1060
38366,N,2019,11/4/2019,8,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,7,25,804,17,143,35,3,8,5,4,4,59,1048
38366,N,2019,11/4/2019,11,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,1,10,696,13,226,52,10,15,1,10,5,93,1038
38366,N,2019,11/4/2019,9,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,1,23,718,15,166,55,12,7,0,5,9,88,1010
38366,S,2019,11/4/2019,13,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,9,17,741,12,203,38,7,12,7,9,9,82,1055
38366,S,2019,11/4/2019,12,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,1,25,779,15,201,45,8,10,3,8,8,82,1102
38366,S,2019,11/4/2019,18,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,15,16,950,16,146,16,5,8,4,8,8,49,1177
38366,N,2019,11/4/2019,15,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,4,21,577,17,201,37,9,11,0,7,6,70,886
38366,S,2019,11/4/2019,15,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,6,22,818,16,182,35,6,11,1,1,3,57,1095
38366,N,2019,11/4/2019,12,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,1,16,672,15,218,42,10,12,0,17,7,88,1009
38366,S,2019,11/4/2019,7,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,9,44,568,16,259,58,10,10,6,9,10,103,990
38366,S,2019,11/4/2019,8,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,48,19,719,17,231,47,6,12,7,9,9,90,1076
38366,N,2019,11/4/2019,17,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,19,40,595,13,146,23,2,1,0,3,5,34,828
38366,N,2019,11/4/2019,16,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,2,27,688,15,179,35,2,9,2,4,5,57,966
38366,S,2019,11/4/2019,10,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,4,14,695,15,219,46,9,12,5,11,7,90,1033
38366,S,2019,11/4/2019,16,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,12,19,846,14,187,40,7,9,7,11,7,81,1147
38366,S,2019,11/4/2019,17,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,11,29,946,13,136,27,5,9,5,7,6,59,1183
38366,N,2019,11/4/2019,10,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,1,11,785,14,198,84,8,11,1,6,8,118,1126
38366,S,2019,11/4/2019,11,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,3,19,866,13,263,49,11,13,7,11,8,99,1260
38366,S,2019,11/4/2019,14,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,4,19,737,18,232,47,9,10,4,8,9,87,1093
38366,N,2019,11/4/2019,7,6,London,147,Ealing,A406,Major,A4020,A40,518630,181600,51.520869,-0.29155287,2.2,1.37,9,36,878,11,182,35,4,8,3,1,1,52,1159
56436,W,2019,3/22/2019,9,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,8,28,1583,31,466,184,17,68,6,9,16,300,2408
56436,E,2019,3/22/2019,12,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,5,40,1485,36,422,120,7,35,0,5,16,183,2166
56436,E,2019,3/22/2019,17,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,5,66,1678,21,178,44,1,1,1,1,5,53,1996
56436,E,2019,3/22/2019,16,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,8,48,1643,26,265,66,3,7,3,2,5,86,2068
56436,E,2019,3/22/2019,18,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,13,67,2152,31,145,43,4,3,2,2,5,59,2454
56436,W,2019,3/22/2019,16,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,9,155,2162,33,690,111,4,22,4,5,7,153,3193
56436,E,2019,3/22/2019,7,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,17,179,1253,50,819,191,19,30,3,3,12,258,2559
56436,W,2019,3/22/2019,15,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,11,90,2068,37,720,132,8,50,1,9,7,207,3122
56436,E,2019,3/22/2019,13,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,2,52,1380,19,394,112,10,44,3,5,8,182,2027
56436,W,2019,3/22/2019,14,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,6,61,2103,31,764,171,19,40,3,7,23,263,3222
56436,W,2019,3/22/2019,8,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,6,40,1826,20,413,135,16,38,7,10,10,216,2515
56436,W,2019,3/22/2019,7,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,7,51,1727,21,456,106,3,29,4,3,11,156,2411
56436,E,2019,3/22/2019,14,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,5,42,1736,30,382,131,10,36,3,4,13,197,2387
56436,W,2019,3/22/2019,17,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,20,166,1901,40,519,58,2,8,5,5,4,82,2708
56436,W,2019,3/22/2019,12,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,3,50,1647,28,745,200,28,44,4,13,19,308,2778
56436,E,2019,3/22/2019,9,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,7,102,1553,45,616,142,25,57,2,10,25,261,2577
56436,E,2019,3/22/2019,11,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,4,79,1543,35,468,144,12,36,4,4,20,220,2345
56436,E,2019,3/22/2019,8,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,8,169,1455,36,592,169,12,36,1,11,20,249,2501
56436,E,2019,3/22/2019,15,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,6,46,1687,27,372,75,8,20,1,2,4,110,2242
56436,W,2019,3/22/2019,13,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,3,53,1893,30,739,193,23,58,2,16,13,305,3020
56436,W,2019,3/22/2019,18,6,London,147,Ealing,A40,Major,A406(T),A4000,520420,181929,51.523448,-0.2656535,2.5,1.55,15,141,2191,44,374,55,2,3,1,5,6,72,2822
